"SERIAL","REF","QUESTNNR","MODE","STARTED","GQ02","GQ02_01","GQ02_02","GQ02_03","GQ02_04","GQ02_05","GQ02_06","GQ02_09","GQ02_10","GQ02_07","GQ02_07a","BI01","BI02","BI04_01","BI05","BI05_01","BI05_02","BI05_03","BI05_04","BI05_05","BI05_06","BI05_07","BI05_08","BI05_09","BI05_10","BI05_11","BI05_12","BI05_13","BI05_14","BI05_15","BI05_16","BI05_17","BI05_18","BI05_19","BI05_20","BI05_21","BI05_22","BI05_23","BI05_24","BI05_27","BI05_25","BI05_25a","BI05_26","BI06_01","BI07","BI08","BI08_01","BI08_02","BI08_03","BI08_04","BI08_05","BI08_06","BI08_07","BI08_08","BI08_09","BI08_10","BI08_11","BI08_11a","BI08_12","BI09","BI09_01","BI09_01a","BI09_02","BI09_03","BI09_04","BI09_05","BI09_06","BI09_07","BI09_08","BI09_08a","BI10","BI11","PR01","PR01_01","PR01_02","PR01_03","PR01_04","PR01_05","PR01_05a","PR01_06","PR03","PR07_02","PR07_03","PR07_04","PR07_05","PR07_06","PR07_07","PR07_08","PR07_09","PR07_10","PR07_01","DS04","DS09","DS10","DS11","DS11_01","DS11_02","DS11_03","DS11_04","DS11_05","DS11_06","DS11_06a","DS13_01","DS13_02","DS13_03","DS13_04","DS13_05","DS13_06","DS13_07","DS13_08","DS13_09","DS13_10","DS13_11","DS13_12","DS02_01","DS02_02","DS02_03","DS02_04","DS02_05","DS02_06","NA01","NA01_04","NA02","NA02_06","NA03","NA04","NA05","NA05_01","NA05_02","NA05_03","NA05_04","NA05_05","NA05_06","NA05_06a","NA06","NA07","SP01","SP01_01","SP01_02","SP01_03","SP01_04","SP01_05","SP01_06","SP01_06a","SP01_07","PD01_01","PD10","PD04","PD04_07","PD05_01","PD06","PD06_07","PD06_08","PD07","PD07_06","PD08","PD09","PD09_01","PD09_02","PD09_03","PD12_01","FB01_01","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME_SUM","MAILSENT","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","MISSING","MISSREL","TIME_RSI","DEG_TIME"
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:02:30,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,1,1,20,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,2,5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,5,1,1,6,1,4,4,1,1,4,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,2,4,2,5,4,4,6,6,6,7,4,4,4,4,1,3,NA,1,NA,2,1,2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,1,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,36,1,6,NA,10,9,NA,NA,6,"Researcher",6,2,TRUE,FALSE,TRUE,"France",NA,17,11,4,4,67,NA,11,NA,10,59,9,65,NA,68,37,65,8,11,67,7,471,NA,2020-12-16 10:11:10,TRUE,FALSE,20,20,2,0,1.26,18
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:02:37,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,3,4,4,2,5,2,1,2,2,1,4,1,5,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,5,2,2,1,1,1,1,1,1,1,4,1,6,5,6,5,2,1,NA,6,"Nipype",1,1,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,2,2,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,47,2,7,"Neuroscientist",25,9,NA,NA,5,NA,1,3,TRUE,TRUE,TRUE,"Switzerland",NA,10,10,4,4,59,NA,11,NA,11,55,4,56,22,47,32,13,7,16,52,8,421,NA,2020-12-16 10:09:38,TRUE,FALSE,20,20,2,0,1.47,26
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:03:22,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,"own",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,4,2,2,2,4,1,2,2,5,1,6,1,2,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,2,4,5,3,3,4,3,3,3,5,3,6,6,5,4,4,2,NA,1,NA,2,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"Freesurfer",2,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,39,1,6,NA,12,9,NA,NA,9,NA,2,2,TRUE,TRUE,FALSE,"Switzerland",NA,7,11,4,6,NA,13,16,NA,6,68,13,51,7,58,20,13,7,8,54,10,372,NA,2020-12-16 10:09:34,TRUE,FALSE,20,20,2,0,1.58,32
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:03:44,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,3,5,5,7,5,5,6,5,4,4,4,1,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",4,5,4,4,5,5,5,3,4,4,4,4,4,4,5,4,5,5,3,NA,1,NA,4,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"PMOD",4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,47,1,4,NA,22,6,NA,NA,10,NA,3,1,FALSE,FALSE,TRUE,"belgium",NA,14,20,8,13,NA,7,9,11,10,36,6,32,31,36,28,18,8,10,55,4,356,NA,2020-12-16 10:09:40,TRUE,FALSE,20,20,2,0,1.44,28
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:04:26,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,350,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,3,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,2,5,4,3,5,3,3,2,5,4,4,2,1,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Under some interpetstions, my country`s privacy laws do not allow for sharing of biological data, which MRI data is under the current definition ",5,4,3,3,5,3,5,4,2,2,2,2,3,5,5,5,4,3,2,NA,6,"Partial least squares ",2,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,38,2,6,NA,10,9,NA,NA,10,NA,2,2,TRUE,TRUE,FALSE,"New Zealand ",NA,19,12,4,6,44,NA,15,NA,9,68,6,53,96,61,32,19,6,5,47,20,452,NA,2020-12-16 10:13:08,TRUE,FALSE,20,20,2,0,1.28,18
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:04:40,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,4,6,6,6,5,6,6,5,4,3,2,2,4,3,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,7,7,6,4,2,4,2,6,4,4,5,3,6,3,6,3,1,1,NA,1,NA,3,1,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,35,2,2,NA,5,9,NA,NA,9,NA,3,2,TRUE,TRUE,FALSE,NA,NA,1627,27,6,11,117,NA,18,NA,14,80,9,87,19,104,31,26,9,8,93,23,704,NA,2020-12-16 10:43:09,TRUE,FALSE,20,20,3,1,0.85,4
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:05:50,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,-9,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,4,5,5,3,5,3,5,3,5,3,6,2,2,4,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,5,2,2,5,5,5,2,4,2,2,2,3,3,5,5,5,4,3,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,39,2,6,NA,15,3,NA,NA,10,NA,2,1,FALSE,TRUE,FALSE,NA,NA,9,10,6,13,NA,14,16,2,10,64,7,54,13,91,26,NA,11,5,49,8,408,NA,2020-12-16 10:12:38,TRUE,FALSE,20,20,5,3,1.47,33
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:06:56,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,1,2,28,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,-9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,1,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,3,5,3,3,3,4,3,3,3,4,5,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,3,5,3,3,3,3,3,3,3,2,2,3,4,5,5,5,2,1,2,NA,4,NA,2,1,2,TRUE,TRUE,FALSE,NA,FALSE,FALSE,NA,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,41,1,1,NA,18,9,NA,NA,9,NA,5,2,TRUE,FALSE,TRUE,NA,NA,132,13,7,30,17,13,12,NA,31,92,32,76,27,62,39,31,8,11,108,7,748,NA,2020-12-16 10:19:24,TRUE,FALSE,20,20,11,9,0.99,13
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:19:45,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,4,5,5,2,1,1,1,2,6,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,1,1,4,1,1,2,3,2,5,4,2,2,1,1,2,NA,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,54,1,6,NA,25,9,NA,NA,9,NA,2,1,TRUE,FALSE,FALSE,"Germany",NA,12,20,31,32,NA,15,16,NA,32,78,37,64,NA,83,40,NA,14,11,74,4,537,NA,2020-12-16 10:29:08,TRUE,FALSE,20,20,2,0,0.94,13
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:19:57,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,NA,2,FALSE,FALSE,TRUE,FALSE,TRUE,"UMIN",FALSE,4,3,5,1,3,1,2,4,4,1,5,1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,3,5,5,5,5,5,5,3,5,5,5,2,5,5,5,6,5,3,NA,1,NA,2,2,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,-9,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,47,2,3,NA,20,1,NA,NA,5,NA,1,2,TRUE,TRUE,FALSE,"Japan",NA,23,13,13,14,NA,36,35,NA,37,134,8,114,30,125,56,12,16,14,67,19,766,NA,2020-12-16 10:32:43,TRUE,FALSE,20,20,5,4,0.74,1
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:20:25,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Plan to implement it in the future",5,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,4,3,5,5,6,2,2,5,5,1,6,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,4,5,6,5,2,2,1,6,5,5,5,6,4,2,2,1,1,1,NA,1,NA,2,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"Brainstorm, EEGLab, Freesurfer",2,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,37,1,6,NA,10,9,NA,NA,9,NA,2,2,TRUE,TRUE,FALSE,"Germany",NA,9,9,4,23,NA,32,15,NA,13,66,16,68,18,59,19,20,5,8,51,21,456,NA,2020-12-16 10:28:01,TRUE,FALSE,20,20,2,0,1.19,14
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:22:07,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,50,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,3,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,2,5,6,6,3,4,2,5,5,4,3,1,5,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,6,7,3,5,5,3,2,1,2,3,2,5,3,6,7,4,2,1,3,NA,1,NA,1,1,1,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"national instrulent",FALSE,43,1,1,NA,20,9,NA,NA,10,NA,6,2,TRUE,TRUE,FALSE,NA,NA,8,14,4,9,45,NA,12,NA,7,63,5,50,31,68,20,48,7,21,54,25,459,NA,2020-12-16 10:30:18,TRUE,FALSE,20,20,3,1,1.29,20
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:31:29,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,4,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,4,5,4,6,6,6,6,6,6,6,6,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"may need to get permission to share data",6,6,4,4,6,6,6,4,6,6,6,6,4,6,7,7,4,1,1,NA,2,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,64,2,3,NA,30,1,NA,NA,5,NA,1,1,FALSE,TRUE,FALSE,"India",NA,47,12,6,10,NA,17,12,NA,12,46,22,43,29,56,28,NA,8,13,57,9,427,NA,2020-12-16 10:38:36,TRUE,FALSE,20,20,2,0,1.12,11
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:33:10,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,4,4,4,5,5,3,4,4,5,3,4,1,4,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,5,5,5,5,5,5,3,4,4,4,5,3,5,3,5,4,2,1,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,49,1,3,NA,20,1,NA,NA,5,NA,1,1,FALSE,TRUE,FALSE,"Spain",NA,44,17,11,24,NA,16,17,NA,42,63,7,102,39,56,24,NA,11,18,62,31,584,NA,2020-12-16 10:42:54,TRUE,FALSE,20,20,2,0,0.81,3
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:37:17,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,"Eudract",FALSE,4,2,6,1,2,5,2,2,2,4,2,1,2,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,3,6,5,2,2,2,2,2,2,2,2,2,5,6,7,3,1,2,NA,2,NA,2,1,2,TRUE,NA,FALSE,FALSE,FALSE,TRUE,"LCmodel",2,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,40,1,6,NA,14,1,NA,NA,10,NA,1,1,FALSE,TRUE,FALSE,NA,NA,58,20,10,33,NA,16,25,NA,36,61,7,84,58,60,27,24,8,7,78,7,619,NA,2020-12-16 10:47:36,TRUE,FALSE,20,20,3,1,0.92,8
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:41:03,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,3,5,5,7,7,2,6,6,6,7,4,1,3,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,6,7,5,5,7,5,6,7,7,6,6,7,4,4,4,5,2,4,1,NA,1,NA,1,1,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,46,1,6,NA,20,9,NA,NA,9,NA,1,2,TRUE,TRUE,FALSE,"Germany",NA,44,9,5,38,NA,7,13,NA,9,64,182,99,22,46,19,15,6,9,54,3,471,NA,2020-12-16 10:51:48,TRUE,FALSE,20,20,2,0,1.28,27
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 10:43:50,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,1,6,4,6,1,1,5,1,5,2,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,3,1,6,1,3,1,5,3,6,7,5,7,1,2,1,NA,4,NA,2,1,1,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,4,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,39,1,6,NA,12,9,NA,NA,9,NA,2,1,TRUE,FALSE,FALSE,"Netherlands",NA,6,9,6,24,NA,16,14,NA,30,91,24,140,NA,78,21,10,8,8,65,12,562,NA,2020-12-16 10:53:12,TRUE,FALSE,20,20,2,0,1.11,15
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 11:01:23,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,4,5,1,7,4,7,7,5,5,4,4,1,4,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,4,4,4,4,4,4,4,4,4,5,2,6,6,6,4,4,3,NA,1,NA,3,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"Freesurfer",3,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,39,2,1,NA,12,1,NA,NA,9,NA,3,2,TRUE,TRUE,FALSE,"Australia",NA,18,31,6,17,NA,21,17,NA,7,81,9,73,47,74,55,22,14,22,95,13,622,NA,2020-12-16 11:11:45,TRUE,FALSE,20,20,2,0,0.9,6
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-16 11:14:10,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,4,5,4,3,4,2,3,2,3,1,5,2,3,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,5,4,4,3,4,5,4,4,5,4,4,3,5,5,6,5,4,1,NA,1,NA,3,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"brain vision analyzer",3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,33,1,6,NA,10,8,NA,"clinical child and family studies",9,NA,2,1,TRUE,FALSE,FALSE,"Netherlands",NA,18,12,6,24,NA,14,11,NA,14,55,294,49,26,39,27,38,7,5,65,11,430,NA,2020-12-16 11:26:05,TRUE,FALSE,20,20,2,0,1.13,13
